id,member_id,loan_amnt,term,int_rate,annual_inc,emp_length,home_ownership,purpose,dti,fico_range_low,fico_range_high,open_acc,delinq_2yrs,revol_bal,inq_last_6mths,issue_d,loan_status
2191,943359,11492.13,36,21.57,21408.29,10+ years,RENT,medical,18.57,705,709,4,2,25290.24,1,Feb-2022,Fully Paid
2192,536874,30228.76,36,14.73,51146.23,2 years,MORTGAGE,credit_card,32.74,722,726,12,1,34579.28,4,Mar-2022,Charged Off
2193,780782,38066.95,36,12.32,120269.8,10+ years,RENT,home_improvement,33.66,778,782,4,0,19730.61,0,Nov-2021,Fully Paid
2194,179301,19446.7,36,22.32,46523.38,2 years,MORTGAGE,major_purchase,13.85,760,764,5,1,56918.52,1,Aug-2021,Fully Paid
2195,153140,2326.99,36,12.12,22471.76,5 years,RENT,home_improvement,30.16,788,792,15,3,3925.92,2,Dec-2022,Fully Paid
2196,455398,28149.67,36,23.6,41020.9,2 years,OWN,other,31.22,805,809,14,3,59946.51,1,Jun-2023,Current
2197,395103,17772.31,36,22.85,94327.98,5 years,RENT,credit_card,35.56,608,612,2,1,12228.36,1,Nov-2021,Fully Paid
2198,931048,27598.53,60,10.82,58059.95,10+ years,OTHER,major_purchase,45.0,602,606,12,2,56592.0,2,Aug-2023,Late (31-120 days)
2199,542288,12553.23,36,12.13,33607.84,10+ years,RENT,credit_card,6.61,687,691,13,1,30209.36,3,Sep-2022,Fully Paid
2200,538611,2091.51,60,20.62,36013.2,2 years,OWN,major_purchase,13.09,616,620,7,1,1293.54,2,Jul-2021,In Grace Period
2201,865075,15090.86,60,9.52,38106.3,5 years,RENT,other,10.8,698,702,15,0,27298.31,5,Feb-2022,Current
2202,878896,28782.11,60,19.18,57672.69,10+ years,OWN,other,11.18,721,725,14,0,24609.64,2,Jan-2021,Late (31-120 days)
2203,798783,16938.3,60,8.32,89517.4,< 1 year,MORTGAGE,medical,23.17,646,650,13,3,14690.58,5,Feb-2021,Fully Paid
2204,494158,10328.62,60,9.7,78715.11,2 years,RENT,major_purchase,40.14,603,607,6,3,21039.44,3,Jan-2022,In Grace Period
2205,294523,19632.26,36,15.01,60186.63,5 years,RENT,home_improvement,22.95,811,815,7,3,40209.72,2,May-2022,In Grace Period
2206,131870,30589.24,60,19.43,26923.64,10+ years,RENT,credit_card,31.74,668,672,11,3,57643.14,0,May-2023,Current
2207,145413,6538.46,36,19.31,26968.65,5 years,MORTGAGE,debt_consolidation,20.06,781,785,3,1,11608.52,4,May-2021,Current
2208,833972,28286.58,60,16.96,62315.37,< 1 year,MORTGAGE,major_purchase,17.79,729,733,9,0,47379.21,3,Jul-2023,Current
2209,219137,27359.07,36,10.9,26756.64,10+ years,MORTGAGE,medical,38.37,738,742,19,0,46593.96,5,Sep-2021,Current
2210,473333,16088.04,36,13.48,44289.14,10+ years,MORTGAGE,other,31.22,767,771,13,3,21496.02,5,Jun-2021,In Grace Period
2211,552960,38872.78,60,10.43,56211.0,5 years,RENT,other,19.04,643,647,17,2,44444.2,3,Feb-2023,In Grace Period
2212,600324,35998.8,60,10.99,29380.39,5 years,MORTGAGE,credit_card,41.57,632,636,7,3,41906.67,1,Apr-2023,Late (31-120 days)
2213,180889,14014.14,36,11.82,30917.63,10+ years,MORTGAGE,other,24.94,819,823,15,1,38822.66,2,Oct-2022,Fully Paid
2214,571076,3181.46,36,16.78,46987.91,5 years,MORTGAGE,credit_card,12.53,740,744,15,1,3712.03,0,May-2021,In Grace Period
2215,324781,13715.58,36,9.74,61490.79,10+ years,RENT,medical,24.33,650,654,5,3,19699.49,0,May-2021,Fully Paid
2216,406621,9779.43,36,6.77,79037.95,5 years,MORTGAGE,medical,31.99,735,739,5,3,17213.86,2,Mar-2022,Current
2217,839212,22795.57,60,18.46,64419.65,2 years,MORTGAGE,major_purchase,19.68,674,678,9,1,53723.09,1,May-2022,Current
2218,514273,36912.29,36,6.39,50672.85,10+ years,RENT,home_improvement,38.75,786,790,13,3,90167.24,5,Dec-2023,Current
2219,461757,35072.83,60,23.47,35038.84,5 years,RENT,debt_consolidation,26.33,701,705,14,2,80814.67,5,Nov-2021,Late (31-120 days)
2220,114454,13621.51,36,12.31,30275.43,2 years,MORTGAGE,major_purchase,23.71,655,659,19,3,17130.11,1,Jul-2021,In Grace Period
2221,996530,18286.71,36,6.12,38952.78,5 years,MORTGAGE,debt_consolidation,39.35,745,749,3,0,16599.41,1,Nov-2023,Current
2222,634239,3388.6,36,21.92,58951.54,10+ years,RENT,major_purchase,23.52,760,764,13,2,8615.75,4,Jun-2021,Fully Paid
2223,780383,22678.21,36,16.8,57038.44,2 years,MORTGAGE,credit_card,21.58,669,673,19,3,60918.59,1,Jan-2021,Current
2224,490276,4407.98,60,20.71,19054.22,10+ years,RENT,credit_card,9.15,760,764,5,3,12264.39,1,Apr-2022,In Grace Period
2225,338426,37667.03,36,13.83,34421.8,< 1 year,RENT,major_purchase,19.5,636,640,19,2,99661.58,4,Mar-2022,Current
2226,345903,34943.49,36,12.38,84290.83,5 years,RENT,credit_card,20.88,637,641,17,0,49041.15,2,Nov-2022,Current
2227,106813,10139.13,36,17.79,50799.75,10+ years,MORTGAGE,other,12.22,778,782,4,3,8960.61,5,Aug-2023,Current
2228,899884,28576.01,60,13.31,25909.01,10+ years,RENT,debt_consolidation,28.51,729,733,5,0,62183.4,3,Oct-2023,Current
2229,574486,23584.77,36,16.01,141509.13,10+ years,MORTGAGE,other,10.75,588,592,5,1,50083.3,1,Nov-2021,In Grace Period
2230,417269,32451.59,36,11.0,48386.5,5 years,OWN,medical,13.95,742,746,3,3,36337.58,0,Dec-2023,Late (31-120 days)
2231,735269,20074.78,36,11.99,58276.27,5 years,RENT,credit_card,27.44,653,657,8,2,41164.37,4,Nov-2022,Current
2232,216632,9287.33,60,7.48,58676.0,5 years,RENT,major_purchase,15.76,645,649,9,1,27821.21,2,Mar-2021,Current
2233,522714,26314.05,36,20.06,41547.06,5 years,OWN,home_improvement,30.59,681,685,10,0,24244.05,2,Oct-2023,Late (31-120 days)
2234,493044,5050.65,36,12.28,35333.68,5 years,OWN,credit_card,32.62,688,692,16,0,7305.49,4,Jun-2021,In Grace Period
2235,915853,24214.34,36,23.55,127357.55,5 years,RENT,credit_card,17.05,794,798,9,3,35779.71,1,Oct-2022,In Grace Period
2236,818187,10082.78,36,10.68,76990.91,5 years,OWN,home_improvement,8.5,684,688,5,2,10423.88,5,May-2023,Default
2237,791155,28027.58,36,14.55,70960.01,5 years,OWN,major_purchase,24.58,651,655,14,0,69233.02,3,Oct-2021,Charged Off
2238,333944,33465.64,36,11.5,63533.98,5 years,OTHER,major_purchase,8.72,765,769,13,3,75908.68,5,Oct-2021,Charged Off
2239,568241,6161.94,36,18.49,31210.42,5 years,MORTGAGE,medical,25.61,710,714,10,1,6423.35,4,Jun-2022,Fully Paid
2240,982366,17210.2,36,20.55,87106.66,2 years,RENT,major_purchase,34.05,580,584,13,2,45512.2,3,Aug-2023,In Grace Period
2241,117031,29873.82,60,14.77,33543.23,5 years,OWN,medical,29.81,731,735,5,2,46737.61,0,Sep-2021,Default
2242,686438,8220.72,36,12.6,55685.72,2 years,RENT,other,22.93,700,704,16,0,15432.51,4,Dec-2022,Current
2243,404421,23527.9,36,19.41,23441.77,10+ years,OWN,other,42.83,717,721,6,0,52049.18,0,May-2022,Current
2244,767557,27529.88,36,9.45,19567.27,< 1 year,RENT,home_improvement,9.07,624,628,2,2,73928.61,4,May-2021,In Grace Period
2245,544966,15482.16,36,16.79,56569.83,10+ years,MORTGAGE,major_purchase,40.2,694,698,9,3,16520.82,5,Feb-2023,In Grace Period
2246,730534,33615.33,60,19.21,34060.9,2 years,OWN,medical,37.01,735,739,6,3,66587.38,3,Jul-2023,Default
2247,325210,21405.01,36,10.85,20027.76,10+ years,MORTGAGE,major_purchase,21.79,742,746,11,3,46640.22,5,Sep-2022,Default
2248,894158,25825.8,60,17.8,62522.03,10+ years,MORTGAGE,debt_consolidation,11.11,743,747,10,2,70141.65,3,Jul-2021,In Grace Period
2249,853885,7353.17,36,19.23,127266.21,10+ years,RENT,other,11.23,819,823,18,2,17873.59,3,Jun-2021,In Grace Period
2250,673818,2880.09,36,8.11,91610.59,10+ years,RENT,medical,41.87,700,704,9,1,8024.17,3,Apr-2022,In Grace Period
2251,482023,3928.45,60,11.83,43660.84,10+ years,RENT,medical,14.35,683,687,3,2,2703.09,0,Jul-2022,Current
2252,236624,36348.97,36,13.31,49216.31,2 years,MORTGAGE,other,39.96,710,714,11,3,56836.75,0,Aug-2022,Late (31-120 days)
2253,283420,35540.41,36,19.97,73091.53,5 years,MORTGAGE,credit_card,25.13,658,662,16,0,44987.82,0,Sep-2021,Default
2254,458974,32688.47,36,16.22,81223.31,5 years,RENT,other,23.47,655,659,6,1,56974.65,5,Jul-2022,Late (31-120 days)
2255,801188,9585.26,36,14.09,41999.33,10+ years,OWN,credit_card,29.78,745,749,7,1,24222.2,0,Nov-2021,Current
2256,952011,21967.43,60,11.74,49780.57,10+ years,RENT,medical,13.6,655,659,5,1,38034.45,3,Jan-2023,Fully Paid
2257,647454,32252.45,36,6.07,56121.63,5 years,OWN,debt_consolidation,22.13,759,763,15,3,18960.54,1,May-2023,Fully Paid
2258,944486,27637.43,60,6.36,62896.41,5 years,MORTGAGE,major_purchase,42.54,758,762,5,2,60168.03,2,Dec-2022,Late (31-120 days)
2259,277370,6389.81,60,10.33,46171.39,5 years,RENT,debt_consolidation,14.53,808,812,6,0,3359.33,4,Jan-2021,In Grace Period
2260,768531,36030.57,36,8.1,46442.1,5 years,RENT,other,41.86,611,615,3,2,26820.47,5,Dec-2023,Default
2261,579470,8105.93,60,8.15,91210.43,5 years,MORTGAGE,home_improvement,44.77,667,671,8,3,18800.25,0,Jan-2021,Fully Paid
2262,226396,8528.24,36,16.85,84481.2,5 years,RENT,other,7.08,765,769,17,0,21981.54,3,Dec-2023,Current
2263,725068,36238.33,60,16.9,60768.98,10+ years,RENT,medical,26.26,683,687,9,1,46939.01,0,Feb-2021,Current
2264,913157,20415.44,36,6.81,106255.21,2 years,RENT,home_improvement,11.87,737,741,4,0,39249.01,1,Jul-2022,Current
2265,503589,16169.89,36,16.69,41196.12,10+ years,MORTGAGE,credit_card,29.87,756,760,15,0,30204.73,4,Apr-2021,Default
2266,329909,23038.96,36,8.62,101756.51,5 years,OTHER,home_improvement,44.58,792,796,8,1,14721.79,0,Apr-2021,Current
2267,372143,39293.1,36,12.79,62575.68,2 years,MORTGAGE,credit_card,40.88,634,638,4,1,73168.41,1,Jan-2023,In Grace Period
2268,641066,6545.96,60,23.81,213621.65,5 years,MORTGAGE,credit_card,41.99,642,646,2,3,3452.51,3,Mar-2023,Charged Off
2269,720701,30764.06,36,15.4,28663.6,< 1 year,MORTGAGE,home_improvement,13.53,693,697,8,2,78446.09,1,May-2021,Current
2270,295172,14704.38,36,6.62,35946.77,5 years,MORTGAGE,credit_card,26.69,701,705,4,2,34854.33,2,Dec-2023,In Grace Period
2271,718538,6447.87,60,12.26,59187.11,10+ years,OWN,other,14.39,797,801,11,3,7797.28,3,Dec-2021,Fully Paid
2272,772324,18033.47,36,18.08,58615.55,2 years,RENT,other,40.98,589,593,9,2,20843.55,5,Dec-2021,Fully Paid
2273,115243,22852.61,36,10.04,117896.52,2 years,RENT,credit_card,12.65,638,642,13,2,22288.31,0,Nov-2021,In Grace Period
2274,445525,9826.54,60,23.36,36287.6,5 years,OWN,credit_card,11.16,799,803,6,2,28319.18,3,May-2022,Current
2275,310712,17400.24,36,13.66,73659.86,2 years,OTHER,debt_consolidation,5.49,727,731,3,2,45492.39,3,Jul-2021,Current
2276,813845,26155.69,36,6.38,82711.04,2 years,MORTGAGE,home_improvement,12.28,742,746,4,0,67856.78,2,Apr-2022,In Grace Period
2277,681683,23905.02,36,15.73,67311.85,5 years,MORTGAGE,major_purchase,12.59,639,643,3,3,39814.62,0,Aug-2021,Current
2278,580128,29480.1,36,18.17,31810.5,5 years,RENT,credit_card,8.1,729,733,6,1,74549.39,4,Feb-2021,Current
2279,301730,33783.37,36,14.21,92363.9,10+ years,RENT,major_purchase,39.71,668,672,14,1,66854.18,1,Feb-2022,Fully Paid
2280,533310,17547.33,36,22.71,85237.45,5 years,OTHER,home_improvement,36.2,755,759,11,1,21910.56,0,Jan-2023,In Grace Period
2281,966388,18072.76,36,22.23,64203.5,5 years,RENT,debt_consolidation,15.18,601,605,8,1,28484.27,2,Apr-2023,Current
2282,995277,20874.3,36,8.5,53742.34,5 years,OWN,credit_card,36.33,648,652,6,1,31785.78,1,Jan-2022,Current
2283,246511,23521.43,60,7.44,54271.18,2 years,RENT,medical,21.89,734,738,4,3,32449.27,3,Dec-2021,Current
2284,535973,6116.26,36,11.62,47314.35,5 years,MORTGAGE,other,36.02,724,728,4,2,6763.01,3,May-2023,In Grace Period
2285,773393,13880.14,36,16.95,65404.96,10+ years,RENT,home_improvement,17.92,781,785,6,2,20759.32,1,Jan-2023,Fully Paid
2286,367916,8531.89,36,16.83,49712.45,10+ years,MORTGAGE,major_purchase,27.59,772,776,10,1,17048.67,5,Jul-2023,Fully Paid
2287,998489,16662.4,60,10.89,33461.93,< 1 year,RENT,major_purchase,20.26,583,587,12,0,16503.57,5,Sep-2023,Charged Off
2288,519855,38987.45,36,23.12,30580.99,5 years,RENT,credit_card,12.51,601,605,19,2,33319.29,1,Jun-2023,In Grace Period
2289,411920,24143.78,60,11.53,34946.85,5 years,MORTGAGE,medical,28.43,665,669,19,3,53733.65,5,Oct-2023,In Grace Period
2290,947461,18316.5,36,20.48,54174.17,< 1 year,RENT,home_improvement,35.03,810,814,6,1,33259.94,1,Apr-2022,In Grace Period
2291,642814,23505.6,36,20.98,48429.76,10+ years,RENT,debt_consolidation,35.12,694,698,15,1,32447.66,2,Mar-2022,Fully Paid
2292,156090,27424.91,36,7.77,54008.93,2 years,MORTGAGE,home_improvement,19.25,794,798,4,1,75960.28,3,Dec-2021,Current
2293,195140,18528.23,36,10.19,61412.33,10+ years,RENT,credit_card,25.75,594,598,16,2,30632.74,1,Sep-2021,Fully Paid
2294,982269,19012.97,36,9.87,36964.22,5 years,RENT,home_improvement,35.55,811,815,18,0,25274.73,3,Mar-2023,Fully Paid
2295,659640,28653.24,36,22.55,94802.12,2 years,RENT,home_improvement,7.18,594,598,12,3,29817.71,0,Feb-2023,Fully Paid
2296,882951,4312.78,36,12.32,43457.13,10+ years,OWN,home_improvement,7.88,774,778,11,2,5640.81,3,May-2023,In Grace Period
2297,988769,22523.06,60,21.06,40334.31,2 years,RENT,credit_card,20.05,790,794,8,1,26675.6,5,Jul-2021,Current
2298,770135,22798.46,36,14.6,60905.2,10+ years,MORTGAGE,other,13.94,650,654,17,3,60804.01,1,Jun-2022,Fully Paid
2299,975572,30756.59,60,14.23,21451.94,10+ years,MORTGAGE,debt_consolidation,19.99,652,656,19,3,83964.56,0,Sep-2021,Late (31-120 days)
2300,958980,39340.5,60,22.26,34346.64,5 years,RENT,credit_card,8.75,719,723,14,2,60248.05,3,Sep-2023,In Grace Period
2301,470599,32238.68,36,13.94,76227.9,2 years,OWN,credit_card,28.68,753,757,3,3,37151.24,1,Oct-2021,Current
2302,674846,21143.97,36,19.41,22430.12,5 years,MORTGAGE,home_improvement,31.87,608,612,17,0,17462.16,4,Jun-2021,Current
2303,838557,8439.22,36,13.64,81057.04,5 years,MORTGAGE,home_improvement,36.67,636,640,16,1,19328.58,1,Sep-2022,Late (31-120 days)
2304,952783,24353.92,36,7.83,96762.18,5 years,OWN,other,31.02,761,765,8,3,65699.99,0,Aug-2023,Fully Paid
2305,843938,33703.36,36,6.96,41512.3,5 years,MORTGAGE,other,20.86,773,777,6,0,51491.75,1,Sep-2023,In Grace Period
2306,826554,37431.73,36,9.75,55899.78,5 years,RENT,debt_consolidation,42.4,616,620,15,3,100588.28,4,Apr-2021,Fully Paid
2307,394539,33361.79,36,19.0,81112.24,10+ years,OWN,major_purchase,34.05,793,797,12,3,37324.61,0,Dec-2021,Current
2308,485836,9180.81,36,12.73,39733.3,10+ years,RENT,major_purchase,26.11,788,792,15,1,18561.61,5,Jun-2021,Fully Paid
2309,840472,29077.88,60,14.17,72438.92,5 years,MORTGAGE,other,13.27,788,792,19,1,20433.91,1,Dec-2021,In Grace Period
2310,214118,35445.89,36,7.83,36242.33,2 years,OWN,home_improvement,30.96,637,641,8,3,67624.06,1,Aug-2022,Late (31-120 days)
2311,246163,27878.64,36,17.21,39540.43,5 years,MORTGAGE,home_improvement,28.67,740,744,17,1,58453.23,4,Nov-2021,Charged Off
2312,809121,28058.58,36,20.46,34210.87,5 years,OWN,other,32.33,618,622,10,1,59230.23,5,Mar-2021,Fully Paid
2313,980990,21006.17,60,17.24,57193.25,10+ years,RENT,home_improvement,36.24,627,631,17,0,51401.31,1,Jul-2022,Fully Paid
2314,476380,26205.1,60,23.72,82543.94,10+ years,RENT,major_purchase,41.6,597,601,6,1,19309.57,5,Feb-2021,Default
2315,877752,13186.47,36,6.29,45123.08,10+ years,RENT,credit_card,42.96,698,702,16,0,15776.32,4,Sep-2021,Fully Paid
2316,419843,5374.78,60,6.28,27665.4,2 years,MORTGAGE,medical,30.21,750,754,14,0,12000.07,0,Jan-2021,In Grace Period
2317,559533,33453.17,36,15.0,30115.1,10+ years,MORTGAGE,debt_consolidation,43.64,627,631,10,2,66243.56,2,Apr-2021,Default
2318,976462,37839.48,36,10.8,58546.1,10+ years,RENT,other,41.46,624,628,18,3,108736.72,1,Apr-2022,Charged Off
2319,446789,34559.25,36,18.36,112403.73,2 years,OWN,credit_card,5.1,646,650,9,3,85031.24,0,Jul-2023,Current
2320,895679,14688.72,60,20.28,58523.07,< 1 year,RENT,major_purchase,30.5,627,631,15,1,24639.58,5,Apr-2023,Fully Paid
2321,951352,5554.15,36,7.84,41187.77,2 years,MORTGAGE,debt_consolidation,12.14,779,783,11,2,10188.35,4,Apr-2021,In Grace Period
2322,764391,12645.26,36,22.51,69201.84,5 years,RENT,debt_consolidation,16.81,620,624,4,0,27177.79,5,Feb-2021,Fully Paid
2323,164013,34027.74,36,6.54,44012.35,5 years,MORTGAGE,medical,16.9,646,650,7,1,17883.98,3,Jan-2022,Fully Paid
2324,964657,26920.95,60,18.39,41347.68,2 years,OWN,medical,24.33,653,657,16,1,37972.85,4,Dec-2022,Current
2325,548550,38734.38,60,12.92,31846.84,5 years,OWN,home_improvement,5.43,628,632,10,3,31171.69,3,Mar-2023,In Grace Period
2326,360697,15021.88,36,18.01,92392.58,10+ years,MORTGAGE,debt_consolidation,14.43,805,809,17,3,16503.05,0,Jun-2023,In Grace Period
2327,538251,22955.94,36,7.76,15636.39,10+ years,MORTGAGE,debt_consolidation,6.16,630,634,4,1,59083.26,0,Jan-2022,Current
2328,496371,32021.45,36,22.87,70195.3,10+ years,OWN,other,31.02,696,700,15,0,59917.88,5,Jul-2021,Fully Paid
2329,443191,10891.69,60,22.87,39787.77,10+ years,RENT,medical,40.57,715,719,18,0,28875.52,3,Jan-2021,Current
2330,709811,38635.42,36,15.35,40755.52,5 years,RENT,home_improvement,44.91,642,646,19,2,105167.35,1,Jun-2021,Default
2331,201364,24511.11,36,15.17,104981.75,10+ years,RENT,credit_card,22.94,693,697,15,3,61642.32,4,Mar-2021,Fully Paid
2332,669701,2300.11,36,17.43,35548.07,5 years,MORTGAGE,medical,15.41,620,624,10,2,5532.19,3,Aug-2023,Current
2333,326242,2955.82,36,16.44,36097.14,10+ years,MORTGAGE,other,39.12,695,699,3,1,2705.31,5,Oct-2021,Fully Paid
2334,812544,35524.21,36,15.78,46227.15,10+ years,RENT,major_purchase,9.53,584,588,5,3,41678.13,2,Jun-2023,Current
2335,984805,26520.7,36,16.61,59055.4,5 years,RENT,medical,43.97,685,689,13,1,59941.94,4,Aug-2022,In Grace Period
2336,525395,30996.76,60,21.46,40181.62,5 years,MORTGAGE,other,33.59,667,671,17,0,38827.2,5,Aug-2022,Current
2337,827155,31792.61,60,17.0,24143.33,2 years,MORTGAGE,credit_card,25.16,664,668,15,3,45713.76,2,May-2022,Late (31-120 days)
2338,388531,17977.47,36,9.53,33204.34,5 years,MORTGAGE,medical,8.87,606,610,12,3,51071.83,5,Jun-2023,Fully Paid
2339,854454,32347.23,36,22.45,87255.88,2 years,MORTGAGE,credit_card,5.73,819,823,17,1,73255.84,4,Feb-2021,In Grace Period
2340,580199,37626.23,36,9.89,50698.4,< 1 year,RENT,credit_card,26.78,586,590,7,3,28843.8,0,Apr-2021,Late (31-120 days)
2341,558577,8542.5,36,8.97,60053.39,5 years,MORTGAGE,other,21.55,615,619,7,2,19673.43,0,Apr-2022,Fully Paid
2342,191504,31037.18,36,23.95,43580.3,< 1 year,OWN,credit_card,38.71,604,608,3,0,77110.9,0,Mar-2022,Default
2343,695642,13696.1,36,9.84,36432.85,10+ years,MORTGAGE,medical,30.69,814,818,13,3,38120.11,2,Aug-2022,Fully Paid
2344,811936,14216.73,36,7.8,104287.44,5 years,RENT,home_improvement,22.28,656,660,5,0,31458.93,4,Mar-2023,In Grace Period
2345,554504,17684.68,60,16.12,45040.33,10+ years,MORTGAGE,other,14.04,683,687,6,1,13073.75,4,Oct-2022,In Grace Period
2346,243611,34821.34,36,20.89,40154.25,5 years,RENT,credit_card,24.22,760,764,3,1,84030.53,4,Oct-2021,Late (31-120 days)
2347,709622,2838.13,36,7.09,80279.06,2 years,RENT,debt_consolidation,11.52,592,596,17,3,6075.72,2,Dec-2021,Current
2348,663013,18489.2,36,14.82,35416.67,2 years,RENT,home_improvement,31.68,596,600,5,3,30328.44,0,Apr-2023,Default
2349,877120,27841.81,60,7.23,37510.37,10+ years,MORTGAGE,major_purchase,29.23,623,627,17,0,66857.8,0,Aug-2021,In Grace Period
2350,959611,6195.79,36,13.72,49247.36,2 years,MORTGAGE,home_improvement,37.4,742,746,6,0,11231.7,0,Jul-2022,Current
2351,318334,32105.64,36,12.19,49026.76,5 years,RENT,credit_card,22.98,814,818,3,3,90882.29,0,Aug-2022,Fully Paid
2352,362996,37792.3,36,8.47,55095.6,2 years,RENT,medical,16.15,728,732,19,2,106914.04,5,Apr-2023,Current
2353,955802,5455.52,36,22.76,125649.44,5 years,RENT,home_improvement,38.46,789,793,7,1,5802.62,1,Feb-2023,Current
2354,206506,7812.03,36,17.43,57028.8,< 1 year,MORTGAGE,medical,32.64,791,795,14,0,12510.62,1,May-2022,In Grace Period
2355,922249,39015.69,36,21.18,16812.46,5 years,OWN,debt_consolidation,33.27,646,650,3,2,38871.35,4,Dec-2021,Late (31-120 days)
2356,238801,9518.51,36,22.31,56774.04,2 years,MORTGAGE,other,26.12,624,628,5,0,12629.11,1,Feb-2022,In Grace Period
2357,477361,4999.71,36,22.74,49863.57,10+ years,MORTGAGE,medical,40.04,618,622,9,2,5288.36,4,Mar-2022,Fully Paid
2358,224490,38183.32,36,19.47,49988.71,< 1 year,MORTGAGE,credit_card,14.11,770,774,15,0,67958.52,2,Aug-2021,Current
2359,979131,35919.66,36,11.53,54757.86,2 years,OWN,major_purchase,21.07,740,744,2,0,18017.65,4,Nov-2022,Fully Paid
2360,550400,26917.57,60,20.92,48392.24,< 1 year,MORTGAGE,medical,36.85,787,791,13,0,66715.3,1,Aug-2021,Default
2361,894270,22954.38,36,15.36,47873.84,10+ years,OWN,medical,10.32,701,705,16,0,20598.12,5,Dec-2022,Fully Paid
2362,128179,36930.84,60,10.89,64593.55,5 years,MORTGAGE,home_improvement,37.32,814,818,3,2,43774.37,4,Apr-2023,Current
2363,136069,26909.76,36,12.94,38409.64,5 years,MORTGAGE,debt_consolidation,19.1,794,798,9,2,25221.88,1,Nov-2023,In Grace Period
2364,579131,27019.07,60,11.42,32001.6,5 years,MORTGAGE,debt_consolidation,10.02,774,778,19,1,37418.26,3,May-2021,Current
2365,137902,34060.05,36,14.39,191128.58,10+ years,RENT,other,8.17,772,776,11,3,23589.33,4,Apr-2023,In Grace Period
2366,589530,26823.34,60,20.06,35520.46,2 years,MORTGAGE,debt_consolidation,38.72,609,613,15,3,71008.57,5,Apr-2021,In Grace Period
2367,736555,21139.72,36,14.73,51280.42,10+ years,MORTGAGE,home_improvement,36.14,758,762,15,0,32499.6,2,Jan-2022,Fully Paid
2368,539584,16809.42,36,10.82,25008.05,10+ years,OTHER,other,16.52,807,811,9,0,47243.7,5,Jul-2021,In Grace Period
2369,805303,21119.09,36,7.57,51658.54,< 1 year,RENT,other,9.65,650,654,14,3,13039.01,4,Jun-2021,In Grace Period
2370,191686,21854.19,36,21.4,32210.52,2 years,MORTGAGE,home_improvement,14.89,775,779,19,2,20356.95,2,Jul-2021,Late (31-120 days)
2371,323817,15711.61,36,13.51,40170.46,5 years,RENT,medical,13.52,664,668,7,1,40686.26,4,Feb-2021,Current
2372,244001,19028.5,36,13.95,78454.89,< 1 year,MORTGAGE,major_purchase,34.32,630,634,2,2,31578.31,3,Jun-2023,Current
2373,548862,32471.13,36,19.75,60621.46,2 years,MORTGAGE,debt_consolidation,13.62,755,759,16,2,21061.03,5,Mar-2021,In Grace Period
2374,456622,17827.51,36,21.3,63309.1,5 years,MORTGAGE,home_improvement,13.64,619,623,7,2,10994.21,0,Mar-2022,In Grace Period
2375,585323,2971.27,36,15.2,22091.71,2 years,OWN,medical,6.29,695,699,13,2,8132.76,4,Feb-2023,Current
